mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.3092278639475503,0.09072908351660992,0.2028036117553711,0.03378721331154531,0.8,0.05,3,30,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.17986942827701569,-0.1823401302099228,-0.18010194599628448,-0.18077050149440765,0.0011139469918180621,153
4.167173703511556,0.11429208224453102,0.2130440870920817,0.011090370304104584,0.7,0.05,3,30,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18005521595478058,-0.18222910165786743,-0.18021348118782043,-0.18083259960015616,0.0009895876140733832,154
4.111124197642009,0.24342903274483932,0.2029564380645752,0.0017727563494580997,0.7,0.05,3,10,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18010953068733215,-0.18214906752109528,-0.1802980601787567,-0.18085221946239471,0.0009202343932574143,155
3.418564955393473,0.12033329120788233,0.1770477294921875,0.0031691949058169,0.8,0.05,3,20,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18002909421920776,-0.18229809403419495,-0.18027423322200775,-0.1808671404918035,0.001016774086030731,156
3.8134404023488364,0.13451640139619384,0.27930402755737305,0.011389012557402035,0.7,0.01,5,10,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.1798657327890396,-0.18254688382148743,-0.1801977902650833,-0.18087013562520346,0.0011933646905997355,157
3.9980332056681314,0.3943897653603214,0.2088648478190104,0.007485574189569922,0.7,0.05,3,20,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18004608154296875,-0.1823810338973999,-0.18030786514282227,-0.18091166019439697,0.0010444861488136876,158
6.456405480702718,0.24520241047579386,0.4220258394877116,0.03204146634004448,0.8,0.01,5,20,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.17984995245933533,-0.18259106576442719,-0.18029740452766418,-0.1809128075838089,0.0012006848681681893,159
4.231689214706421,0.05770346857221853,0.2619807720184326,0.0022194496640035063,0.7,0.01,5,20,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.17993739247322083,-0.18262134492397308,-0.1803589165210724,-0.18097255130608877,0.0011785049643542266,160
6.889995098114014,0.3966252431008081,0.49916593233744305,0.06407607284947188,0.8,0.01,5,10,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.180141419172287,-0.1824815720319748,-0.18032318353652954,-0.18098205824693045,0.0010629097687262874,161
6.68576184908549,0.48326475530940793,0.4271693229675293,0.031018289160534777,0.8,0.01,5,30,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.17995384335517883,-0.18258409202098846,-0.18048647046089172,-0.18100813527901968,0.0011353861744953233,162
6.9585615793863935,0.2415285942953847,0.4532309373219808,0.03667540787422945,0.8,0.01,5,20,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18015511333942413,-0.18260639905929565,-0.18042604625225067,-0.1810625195503235,0.0010972766635269566,163
5.1857724984486895,0.2523792847148024,0.29001649220784503,0.008391438549158924,0.8,0.03,3,20,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.18011657893657684,-0.18253467977046967,-0.18056969344615936,-0.1810736507177353,0.0010495340583322299,164
3.940469264984131,0.043918138374670034,0.27061812082926434,0.014910368732665333,0.7,0.01,5,10,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.180191770195961,-0.1825912594795227,-0.1804959923028946,-0.1810930073261261,0.001066679398555772,165
4.6235671043396,0.3189789327908464,0.29951047897338867,0.02009661135479028,0.7,0.01,5,30,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.18010103702545166,-0.1827501803636551,-0.18051624298095703,-0.18112248679002127,0.001163368320469613,166
5.143526474634807,0.32189804658311544,0.2852787176767985,0.0476275445448214,0.8,0.03,3,30,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.18025833368301392,-0.18261326849460602,-0.18071483075618744,-0.18119547764460245,0.0010197043902423753,167
5.291352907816569,0.22567643282594804,0.278426726659139,0.013470061596453975,0.7,0.03,3,20,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.1802043467760086,-0.18274754285812378,-0.18064634501934052,-0.18119941155115762,0.0011094663941083429,168
5.940457661946614,0.7375091467367717,0.30598020553588867,0.032528626170137104,0.7,0.03,3,10,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.1802833378314972,-0.18262147903442383,-0.18074089288711548,-0.1812152365843455,0.0010117567324649367,169
5.117034514745076,0.3771304797706354,0.25713292757670086,0.00183788005076298,0.8,0.03,3,10,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.18023179471492767,-0.1827303022146225,-0.18071818351745605,-0.18122676014900208,0.0010815490662698705,170
4.786022186279297,0.05955796519641433,0.28071991602579754,0.026624637655784475,0.7,0.01,5,20,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.180404931306839,-0.1827296018600464,-0.18056029081344604,-0.18123160799344382,0.0010611388103848643,171
6.8238259156545,0.28630761829300266,0.37190763155619305,0.016820646598612196,0.8,0.01,5,30,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18040458858013153,-0.1827409267425537,-0.1806340217590332,-0.18125984569390616,0.0010514626956110407,172
4.928446054458618,0.20867267417789173,0.337449312210083,0.06058244819634316,0.7,0.03,3,30,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.1802583783864975,-0.18272434175014496,-0.1808287650346756,-0.18127049505710602,0.0010540676408561768,173
4.905900478363037,0.38506075343201474,0.27893757820129395,0.007514953620845291,0.7,0.01,5,30,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18055656552314758,-0.18282301723957062,-0.18073119223117828,-0.18137025833129883,0.0010297264866496317,174
5.143028179804484,0.5163563195205854,0.3082842032114665,0.027817376245222136,0.8,0.03,3,30,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18045437335968018,-0.18279395997524261,-0.1809527724981308,-0.18140036861101785,0.0010062051126662112,175
5.220017115275065,0.31721402071480065,0.2632298469543457,0.028909732267526675,0.8,0.03,3,20,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18057768046855927,-0.18285253643989563,-0.18084286153316498,-0.18142435948053995,0.0010156598248370907,176
5.623133579889934,0.1936775458735436,0.33216579755147296,0.03435136270876545,0.8,0.03,3,10,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18061065673828125,-0.18279345333576202,-0.18094991147518158,-0.1814513405164083,0.0009590702299736484,177
5.8095706303914385,0.3344247421099654,0.3274213473002116,0.06179403838734031,0.7,0.03,3,20,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18076124787330627,-0.18288707733154297,-0.18093281984329224,-0.1815270483493805,0.0009642331528085382,178
5.6908284823099775,0.4647980685866884,0.29551267623901367,0.03207177739676902,0.7,0.03,3,30,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18076762557029724,-0.18293483555316925,-0.18103602528572083,-0.1815794954697291,0.0009646137942701972,179
5.645914236704509,0.7910877656706219,0.3118735949198405,0.0660089197224793,0.7,0.03,3,10,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18090227246284485,-0.18295501172542572,-0.18093906342983246,-0.18159878253936768,0.0009591164676060706,180
2.4601193269093833,0.12347299269336445,0.14192438125610352,0.010567327473111371,0.8,0.03,4,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18133877217769623,-0.18375243246555328,-0.18162475526332855,-0.1822386533021927,0.0010767519361132582,181
2.42833145459493,0.09431297130333686,0.1397716204325358,0.00993723372095943,0.8,0.03,4,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18131135404109955,-0.1839110106229782,-0.18153195083141327,-0.182251438498497,0.0011769453295828896,182
2.584156036376953,0.01978762637961156,0.1706407070159912,0.01596399754217277,0.8,0.03,4,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18140248954296112,-0.1838158220052719,-0.18171745538711548,-0.18231192231178284,0.0010711634132423078,183
3.021750052769979,0.7223500465068585,0.14634434382120767,0.017321161481335695,0.7,0.03,4,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18140652775764465,-0.18413512408733368,-0.18171389400959015,-0.18241851528485617,0.0012202944559316358,184
2.9770617485046387,0.08013840823517293,0.15557503700256348,0.00885060588900705,0.7,0.03,4,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18161052465438843,-0.18397966027259827,-0.18167370557785034,-0.18242129683494568,0.0011022311947837648,185
2.6916650931040444,0.02174482441457411,0.17304595311482748,0.020787822956430335,0.7,0.03,4,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.1813717931509018,-0.18413984775543213,-0.18180961906909943,-0.18244041999181113,0.0012148975063726807,186
2.670738697052002,0.08658122108263068,0.14644487698872885,0.016241851770840806,0.7,0.03,4,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18135550618171692,-0.18417870998382568,-0.18183371424674988,-0.1824559768040975,0.0012337011914743759,187
3.0450074672698975,0.31808096803162195,0.16545708974202475,0.004961405143895464,0.7,0.03,4,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18171222507953644,-0.18416644632816315,-0.18170922994613647,-0.1825293004512787,0.0011576375971076793,188
3.8407989343007407,0.1744320774574479,0.20625917116800943,0.006099703712058834,0.8,0.03,3,20,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18175064027309418,-0.1839834302663803,-0.18194878101348877,-0.18256095051765442,0.0010090924684760015,189
2.8176896572113037,0.07620336502063546,0.15439391136169434,0.009781274049507451,0.7,0.03,4,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.1817394345998764,-0.18417084217071533,-0.18178366124629974,-0.1825646460056305,0.0011358957081274072,190
5.079514185587565,0.36021124869471705,0.3279574712117513,0.03613159363007533,0.8,0.01,5,10,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18161840736865997,-0.1841886341571808,-0.18194784224033356,-0.18258496125539145,0.0011419156173199333,191
3.117879867553711,0.14424371601740907,0.17110776901245117,0.024769533624589182,0.8,0.03,4,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.1817157119512558,-0.1841348260641098,-0.1819169670343399,-0.18258916834990183,0.001096028962279965,192
2.8046204249064126,0.268525569377667,0.14705204963684082,0.006548223236836724,0.8,0.03,4,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18186381459236145,-0.18408048152923584,-0.1818639189004898,-0.1826027383406957,0.0010449222303366675,193
2.430228074391683,0.07560687856561395,0.13442746798197427,0.005474047895110797,0.8,0.03,4,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.1815938800573349,-0.1842626929283142,-0.18198999762535095,-0.18261552353700003,0.0011758975393813028,194
3.5007588863372803,0.18815110003306362,0.22081311543782553,0.034933641279456355,0.8,0.03,3,30,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.1817787140607834,-0.18399982154369354,-0.18210841715335846,-0.1826289842526118,0.0009786290380863246,195
3.7275209426879883,0.08638252487058688,0.2067390282948812,0.018131661817637028,0.8,0.03,3,10,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18182866275310516,-0.1840943694114685,-0.18199127912521362,-0.18263810376326242,0.0010318731348792267,196
5.179668585459392,0.11482345095430314,0.2730240821838379,0.011678682025997698,0.8,0.01,5,10,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.1817476898431778,-0.18410713970661163,-0.18208032846450806,-0.1826450526714325,0.0010427323040708375,197
3.974919001261393,0.01433754570089014,0.21084467569986978,0.022443421747156828,0.7,0.03,3,20,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18187347054481506,-0.18415947258472443,-0.18201690912246704,-0.18268328408400217,0.001045464178770418,198
2.8717335065205893,0.09699132694043999,0.18053579330444336,0.004839028603898082,0.7,0.01,5,10,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18170888721942902,-0.18429510295391083,-0.18206250667572021,-0.18268883228302002,0.0011449427295982758,199
4.786022583643596,0.16815301173384675,0.26732619603474933,0.014192157614236901,0.8,0.01,5,20,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18172436952590942,-0.1842920482158661,-0.18207035958766937,-0.18269559244314829,0.0011376673668497131,200
5.1375679175059,0.170535501807693,0.283066193262736,0.029005359902653457,0.8,0.01,5,20,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.181786447763443,-0.18420939147472382,-0.18214620649814606,-0.18271401524543762,0.0010675420794624237,201
3.908959229787191,0.137614012461205,0.20519407590230307,0.006305083267292907,0.7,0.03,3,30,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.18187783658504486,-0.18410882353782654,-0.1821715235710144,-0.1827193945646286,0.0009897634953541087,202
2.9453898270924888,0.057081516193678385,0.18825125694274902,0.009851812057798068,0.7,0.01,5,10,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18185096979141235,-0.18417029082775116,-0.1821407973766327,-0.18272068599859873,0.0010318319074394456,203
3.900818109512329,0.2048662571922764,0.19869478543599448,0.019083240423291778,0.8,0.03,3,30,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18179534375667572,-0.18411512672901154,-0.18225343525409698,-0.1827213019132614,0.0010031692006679167,204
3.076998790105184,0.07692122518501462,0.18786040941874185,0.0064669726393102745,0.7,0.01,5,20,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18178416788578033,-0.18430733680725098,-0.1821366548538208,-0.1827427198489507,0.0011156706309988888,205
3.897633949915568,0.21230907089020623,0.19719815254211426,0.007477603295862133,0.8,0.03,3,20,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18189899623394012,-0.18413831293582916,-0.18221354484558105,-0.18275028467178345,0.0009898491648103532,206
1.9692341486612956,0.13597361666571237,0.10000371932983398,0.0011714567427675078,0.8,0.05,3,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18185822665691376,-0.18462084233760834,-0.18179883062839508,-0.18275929987430573,0.0013165326250065652,207
2.53471048672994,0.2501362193103834,0.12529436747233072,0.01107454264738559,0.7,0.05,3,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18179918825626373,-0.18459230661392212,-0.18190713226795197,-0.18276620904604593,0.0012919977355416979,208
4.222289562225342,0.570503568779892,0.19012737274169922,0.016928638276590104,0.7,0.03,3,10,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18199847638607025,-0.1842052936553955,-0.1821419894695282,-0.18278191983699799,0.0010081811250813874,209
4.9797758261362715,0.31282584940890545,0.2872459888458252,0.01800301289475494,0.8,0.01,5,30,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.1818314790725708,-0.18431401252746582,-0.18221867084503174,-0.1827880541483561,0.0010905323159652168,210
3.762526353200277,0.14001119927587335,0.18853179613749185,0.012006194205672444,0.8,0.03,3,10,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18189366161823273,-0.18417856097221375,-0.182292640209198,-0.1827882875998815,0.0009964741228867023,211
2.1600512663523355,0.08459023639571919,0.12642860412597656,0.003793197069543139,0.8,0.05,3,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.1819581836462021,-0.18454650044441223,-0.1818707138299942,-0.1827917993068695,0.001241274829562242,212
2.661116679509481,0.3262714965494071,0.12978394826253256,0.013297863913832754,0.7,0.05,3,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18201445043087006,-0.1845969259738922,-0.181794673204422,-0.18280201653639475,0.0012723601230074705,213
4.35808801651001,0.05658819634615064,0.212416410446167,0.009963621618693779,0.7,0.03,3,20,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18212535977363586,-0.18420745432376862,-0.18209916353225708,-0.18281065920988718,0.000987741195316489,214
3.5593551794687905,0.22626677616196833,0.2011705239613851,0.00901012832447516,0.7,0.01,5,30,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.18186184763908386,-0.18437924981117249,-0.18222734332084656,-0.18282281359036764,0.0011106355704195558,215
2.2344048023223877,0.06650330960807513,0.12143230438232422,0.014005884529758672,0.7,0.05,3,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.1819652020931244,-0.18471463024616241,-0.18179951608181,-0.18282644947369894,0.001336857742547029,216
5.6546487013498945,2.504570108501042,0.22544058163960776,0.00653730020723746,0.7,0.01,5,20,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18194903433322906,-0.18424956500530243,-0.1822841316461563,-0.18282757699489594,0.0010147610485848808,217
5.260288794835408,0.41020524903482236,0.27564382553100586,0.009058785572120809,0.8,0.01,5,30,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18196827173233032,-0.18429699540138245,-0.18225426971912384,-0.1828398456176122,0.001036954782482096,218
4.259595314661662,0.1618188942743732,0.2246126333872477,0.037569486409682204,0.7,0.03,3,30,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18208502233028412,-0.18417832255363464,-0.18225733935832977,-0.1828402280807495,0.000948787262180139,219
2.965694268544515,0.16108225174619867,0.15657846132914224,0.00804973237277727,0.7,0.03,3,10,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.1821138858795166,-0.18429772555828094,-0.18218788504600525,-0.18286649882793427,0.0010124809247271079,220
1.9123278458913167,0.14808708645377516,0.09917751948038737,0.0008864403697253151,0.8,0.05,3,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18192273378372192,-0.18473894894123077,-0.18202075362205505,-0.1828941454490026,0.0013050866933859752,221
3.9118618965148926,0.42103184774606145,0.21401731173197427,0.0070793641776175035,0.7,0.01,5,30,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18211761116981506,-0.1843775063753128,-0.18232908844947815,-0.182941401998202,0.0010191426123368021,222
2.190822203954061,0.20355843680136818,0.11235857009887695,0.00039966952502832785,0.8,0.05,3,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.1821405440568924,-0.18462124466896057,-0.18220901489257812,-0.18299026787281036,0.0011536134667557046,223
2.5658205350240073,0.29760627469432743,0.12981573740641275,0.017646810834511334,0.8,0.05,3,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.1822362095117569,-0.1847248077392578,-0.1820945292711258,-0.18301851550738016,0.0012079164452535112,224
2.4651896158854165,0.18002003735703762,0.14188011487325033,0.01596842346200721,0.7,0.05,3,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18207670748233795,-0.18471822142601013,-0.1823069155216217,-0.18303394814332327,0.0011946634961129765,225
2.327113072077433,0.035840144704005115,0.11060206095377605,0.0028503272504789025,0.7,0.05,3,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.1821792721748352,-0.184735968708992,-0.18230657279491425,-0.18307393789291382,0.0011763817937963474,226
2.5789260864257812,0.2071962319131068,0.12952200571695963,0.00709489674823662,0.7,0.05,3,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18220244348049164,-0.18461233377456665,-0.1824168562889099,-0.18307721118132272,0.0010890192056217064,227
2.0337274074554443,0.043081358979556006,0.1150962511698405,0.0159022423868486,0.8,0.05,3,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18227927386760712,-0.18458527326583862,-0.1823917031288147,-0.18308541675408682,0.0010615514594457657,228
6.360335032145183,0.06692089645595516,0.3717634677886963,0.0322477254258669,0.8,0.01,4,20,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.1821906566619873,-0.18475137650966644,-0.1825382560491562,-0.18316009640693665,0.0011341180442669572,229
